"album_uri","album_name","album_img","album_release_date","album_release_year","album_popularity","track_name","track_uri","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","key_mode","track_popularity","artist"
"4eLPsYPBmXABThSJ821sqY","DAMN.","https://i.scdn.co/image/661e1a935e2eacdd45c05ef618565535e7bed2ad","2017-04-14",2017-04-14,81,"ELEMENT.","1EaKU4dMbesXXd3BrLCtYG",0.734,0.687,"E",-4.728,"minor",0.476,0.22,0,0.215,0.476,189.791,208733,4,"E minor",74,"Kendrick Lamar"
"4eLPsYPBmXABThSJ821sqY","DAMN.","https://i.scdn.co/image/661e1a935e2eacdd45c05ef618565535e7bed2ad","2017-04-14",2017-04-14,81,"FEEL.","2LTlO3NuNVN70lp2ZbVswF",0.731,0.795,"A",-8.347,"minor",0.356,0.164,0,0.142,0.522,109.897,214827,4,"A minor",67,"Kendrick Lamar"
"4eLPsYPBmXABThSJ821sqY","DAMN.","https://i.scdn.co/image/661e1a935e2eacdd45c05ef618565535e7bed2ad","2017-04-14",2017-04-14,81,"LOYALTY. FEAT. RIHANNA.","6SwRhMLwNqEi6alNPVG00n",0.681,0.541,"A",-8.926,"minor",0.055,0.0224,0,0.167,0.413,110.803,227360,4,"A minor",77,"Kendrick Lamar"
"4eLPsYPBmXABThSJ821sqY","DAMN.","https://i.scdn.co/image/661e1a935e2eacdd45c05ef618565535e7bed2ad","2017-04-14",2017-04-14,81,"PRIDE.","6IZvVAP7VPPnsGX6bvgkqg",0.672,0.546,"E",-6.992,"minor",0.0519,0.0864,5.75e-06,0.152,0.429,138.887,275253,4,"E minor",68,"Kendrick Lamar"
"4eLPsYPBmXABThSJ821sqY","DAMN.","https://i.scdn.co/image/661e1a935e2eacdd45c05ef618565535e7bed2ad","2017-04-14",2017-04-14,81,"HUMBLE.","7KXjTSCq5nL1LoYtL7XAwS",0.904,0.611,"C#",-6.842,"minor",0.0888,0.000259,2.03e-05,0.0976,0.4,150.02,177000,4,"C# minor",84,"Kendrick Lamar"
"4eLPsYPBmXABThSJ821sqY","DAMN.","https://i.scdn.co/image/661e1a935e2eacdd45c05ef618565535e7bed2ad","2017-04-14",2017-04-14,81,"LUST.","06FCvd7rrRcF3DdvWH5Isp",0.651,0.562,"D#",-9.431,"minor",0.515,0.198,0,0.108,0.581,94.011,307880,4,"D# minor",67,"Kendrick Lamar"
"4eLPsYPBmXABThSJ821sqY","DAMN.","https://i.scdn.co/image/661e1a935e2eacdd45c05ef618565535e7bed2ad","2017-04-14",2017-04-14,81,"LOVE. FEAT. ZACARI.","6PGoSes0D9eUDeeAafB2As",0.798,0.582,"A#",-7.38,"major",0.103,0.29,0,0.153,0.766,126.075,213400,4,"A# major",82,"Kendrick Lamar"
"4eLPsYPBmXABThSJ821sqY","DAMN.","https://i.scdn.co/image/661e1a935e2eacdd45c05ef618565535e7bed2ad","2017-04-14",2017-04-14,81,"XXX. FEAT. U2.","4iYRa2btalAzPZoSYfROqF",0.65,0.618,"G#",-6.975,"major",0.357,0.148,1.69e-06,0.11,0.297,129.989,254200,4,"G# major",70,"Kendrick Lamar"
"4eLPsYPBmXABThSJ821sqY","DAMN.","https://i.scdn.co/image/661e1a935e2eacdd45c05ef618565535e7bed2ad","2017-04-14",2017-04-14,81,"FEAR.","23luOrEVHMfoX0AhfbQuS6",0.585,0.473,"C#",-7.067,"major",0.3,0.592,9.42e-06,0.602,0.47,149.67,460573,4,"C# major",67,"Kendrick Lamar"
"4eLPsYPBmXABThSJ821sqY","DAMN.","https://i.scdn.co/image/661e1a935e2eacdd45c05ef618565535e7bed2ad","2017-04-14",2017-04-14,81,"GOD.","5p3NP9mQblDsVJLdfNZJ3I",0.696,0.565,"C",-5.933,"major",0.0892,0.0377,0,0.199,0.216,132.893,248827,4,"C major",67,"Kendrick Lamar"
"4eLPsYPBmXABThSJ821sqY","DAMN.","https://i.scdn.co/image/661e1a935e2eacdd45c05ef618565535e7bed2ad","2017-04-14",2017-04-14,81,"DUCKWORTH.","0y9uTzK9cNKSAEHnpeRG8C",0.546,0.728,"C",-6.908,"major",0.632,0.0479,0,0.266,0.639,177.008,248613,4,"C major",67,"Kendrick Lamar"
"0FQvEUFsn6KkzxjT3Cgjq0","DAMN. COLLECTORS EDITION.","https://i.scdn.co/image/f5a265e6e9aa12f50e74f4ed2a91fbb03b2452c5","2017-12-08",2017-12-08,55,"DUCKWORTH.","7srVEkWB23wjxni4dTdNxS",0.546,0.733,"C",-6.897,"major",0.657,0.0462,0,0.267,0.634,176.039,248613,4,"C major",50,"Kendrick Lamar"
"0FQvEUFsn6KkzxjT3Cgjq0","DAMN. COLLECTORS EDITION.","https://i.scdn.co/image/f5a265e6e9aa12f50e74f4ed2a91fbb03b2452c5","2017-12-08",2017-12-08,55,"GOD.","5BQM9jBpHkh4yxs8FPy3Ey",0.704,0.552,"C",-5.925,"major",0.082,0.0353,0,0.236,0.221,132.962,248827,4,"C major",49,"Kendrick Lamar"
"0FQvEUFsn6KkzxjT3Cgjq0","DAMN. COLLECTORS EDITION.","https://i.scdn.co/image/f5a265e6e9aa12f50e74f4ed2a91fbb03b2452c5","2017-12-08",2017-12-08,55,"FEAR.","4JOOedlDPcFXnVmYlPwJzl",0.584,0.477,"A#",-7.068,"minor",0.274,0.6,1.01e-05,0.608,0.45,149.866,460573,4,"A# minor",48,"Kendrick Lamar"
"0FQvEUFsn6KkzxjT3Cgjq0","DAMN. COLLECTORS EDITION.","https://i.scdn.co/image/f5a265e6e9aa12f50e74f4ed2a91fbb03b2452c5","2017-12-08",2017-12-08,55,"XXX. FEAT. U2.","0H7y8osFhlWO1Avg0KuLgj",0.567,0.628,"G#",-7.007,"major",0.431,0.147,2.12e-06,0.111,0.265,170.11,254200,4,"G# major",49,"Kendrick Lamar"
"0FQvEUFsn6KkzxjT3Cgjq0","DAMN. COLLECTORS EDITION.","https://i.scdn.co/image/f5a265e6e9aa12f50e74f4ed2a91fbb03b2452c5","2017-12-08",2017-12-08,55,"LOVE. FEAT. ZACARI.","43Rd7GhV6pvj8NCZe5y7Ya",0.802,0.595,"A#",-7.284,"major",0.108,0.271,0,0.153,0.78,126.049,213400,4,"A# major",51,"Kendrick Lamar"
"0FQvEUFsn6KkzxjT3Cgjq0","DAMN. COLLECTORS EDITION.","https://i.scdn.co/image/f5a265e6e9aa12f50e74f4ed2a91fbb03b2452c5","2017-12-08",2017-12-08,55,"LUST.","3oQ88weGP1IZUNOtVWDuqa",0.7,0.555,"G#",-9.412,"minor",0.506,0.195,0,0.112,0.616,94.179,307880,4,"G# minor",48,"Kendrick Lamar"
"0FQvEUFsn6KkzxjT3Cgjq0","DAMN. COLLECTORS EDITION.","https://i.scdn.co/image/f5a265e6e9aa12f50e74f4ed2a91fbb03b2452c5","2017-12-08",2017-12-08,55,"HUMBLE.","2UfjAfWifu3luAzUxJdzjR",0.906,0.627,"C#",-6.807,"minor",0.0884,0.000275,3.09e-05,0.0976,0.442,149.997,177000,4,"C# minor",51,"Kendrick Lamar"
"0FQvEUFsn6KkzxjT3Cgjq0","DAMN. COLLECTORS EDITION.","https://i.scdn.co/image/f5a265e6e9aa12f50e74f4ed2a91fbb03b2452c5","2017-12-08",2017-12-08,55,"PRIDE.","4dzGl1E0bhCRo494LvmUXo",0.674,0.533,"E",-6.991,"minor",0.06,0.0964,3.84e-06,0.153,0.407,138.924,275253,4,"E minor",48,"Kendrick Lamar"
"0FQvEUFsn6KkzxjT3Cgjq0","DAMN. COLLECTORS EDITION.","https://i.scdn.co/image/f5a265e6e9aa12f50e74f4ed2a91fbb03b2452c5","2017-12-08",2017-12-08,55,"LOYALTY. FEAT. RIHANNA.","7mmumheGCBc9GdUtnIV5Hw",0.665,0.535,"A",-8.962,"minor",0.0572,0.0197,0,0.178,0.419,110.687,227360,4,"A minor",51,"Kendrick Lamar"
"0FQvEUFsn6KkzxjT3Cgjq0","DAMN. COLLECTORS EDITION.","https://i.scdn.co/image/f5a265e6e9aa12f50e74f4ed2a91fbb03b2452c5","2017-12-08",2017-12-08,55,"FEEL.","3EDZ46QOLCOPDzXLEM60wt",0.759,0.791,"A",-8.362,"minor",0.351,0.142,0,0.138,0.493,109.929,214827,4,"A minor",47,"Kendrick Lamar"
"0FQvEUFsn6KkzxjT3Cgjq0","DAMN. COLLECTORS EDITION.","https://i.scdn.co/image/f5a265e6e9aa12f50e74f4ed2a91fbb03b2452c5","2017-12-08",2017-12-08,55,"ELEMENT.","6mCKJKMgbjp2lY7SxmUFcg",0.754,0.69,"C",-4.709,"major",0.474,0.22,0,0.219,0.455,189.88,208733,4,"C major",50,"Kendrick Lamar"
"0FQvEUFsn6KkzxjT3Cgjq0","DAMN. COLLECTORS EDITION.","https://i.scdn.co/image/f5a265e6e9aa12f50e74f4ed2a91fbb03b2452c5","2017-12-08",2017-12-08,55,"YAH.","5iiCeyLCBsBA7uf6nSGiyg",0.673,0.694,"C#",-7.926,"major",0.216,0.593,0,0.223,0.617,70.007,160293,4,"C# major",46,"Kendrick Lamar"
"0FQvEUFsn6KkzxjT3Cgjq0","DAMN. COLLECTORS EDITION.","https://i.scdn.co/image/f5a265e6e9aa12f50e74f4ed2a91fbb03b2452c5","2017-12-08",2017-12-08,55,"DNA.","1roxa5NuYKiHtB3PiFHEsx",0.636,0.516,"C#",-6.694,"major",0.37,0.00449,0,0.0948,0.444,139.953,185947,4,"C# major",51,"Kendrick Lamar"
"0FQvEUFsn6KkzxjT3Cgjq0","DAMN. COLLECTORS EDITION.","https://i.scdn.co/image/f5a265e6e9aa12f50e74f4ed2a91fbb03b2452c5","2017-12-08",2017-12-08,55,"BLOOD.","4yrEjZcJ1gAAc31zGooMer",0.36,0.235,"G#",-16.724,"minor",0.251,0.137,0.132,0.577,0.533,157.2,118067,4,"G# minor",44,"Kendrick Lamar"
"5f8pMn2A5d5lKMDapYbCmp","Black Panther The Album Music From And Inspired By","https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50","2018-02-09",2018-02-09,80,"Black Panther","3vKU0GTHo5nl3kTCYAiqc3",0.612,0.588,"C#",-9.355,"major",0.355,0.62,3.85e-06,0.264,0.48,90.251,130613,4,"C# major",68,"Kendrick Lamar"
"5f8pMn2A5d5lKMDapYbCmp","Black Panther The Album Music From And Inspired By","https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50","2018-02-09",2018-02-09,80,"All The Stars (with SZA)","2Imq77E6CEJR5TPUxlJvTY",0.532,0.642,"F",-4.891,"minor",0.111,0.0548,0.000246,0.0991,0.536,193.016,232187,4,"F minor",87,"Kendrick Lamar"
"5f8pMn2A5d5lKMDapYbCmp","Black Panther The Album Music From And Inspired By","https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50","2018-02-09",2018-02-09,80,"X (with 2 Chainz & Saudi)","4iEpZuwhEuoilKaZjXQPbF",0.763,0.468,"D",-8.476,"major",0.278,0.0211,0,0.26,0.351,131.004,267427,4,"D major",75,"Kendrick Lamar"
"5f8pMn2A5d5lKMDapYbCmp","Black Panther The Album Music From And Inspired By","https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50","2018-02-09",2018-02-09,80,"The Ways (with Swae Lee)","3pf6HWXtEalIWoZcPTFbc6",0.728,0.706,"B",-5.881,"minor",0.0511,0.0651,0,0.148,0.589,140.044,238893,4,"B minor",74,"Kendrick Lamar"
"5f8pMn2A5d5lKMDapYbCmp","Black Panther The Album Music From And Inspired By","https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50","2018-02-09",2018-02-09,80,"Opps (with Yugen Blakrok)","0Pw6Gg8QChw5iSRRSrcWXP",0.708,0.785,"C#",-6.809,"major",0.322,0.152,8.18e-05,0.406,0.854,128.074,180893,4,"C# major",69,"Kendrick Lamar"
"5f8pMn2A5d5lKMDapYbCmp","Black Panther The Album Music From And Inspired By","https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50","2018-02-09",2018-02-09,80,"I Am","50qLAF3XgfhtaCGDKT4Kks",0.532,0.595,"B",-5.751,"major",0.267,0.128,6.05e-05,0.204,0.321,73.348,208760,4,"B major",70,"Kendrick Lamar"
"5f8pMn2A5d5lKMDapYbCmp","Black Panther The Album Music From And Inspired By","https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50","2018-02-09",2018-02-09,80,"Paramedic!","4Rz2oMtjx93aWs2g6JSHys",0.858,0.647,"C#",-5.398,"major",0.143,0.16,0,0.143,0.466,97.047,219307,4,"C# major",70,"Kendrick Lamar"
"5f8pMn2A5d5lKMDapYbCmp","Black Panther The Album Music From And Inspired By","https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50","2018-02-09",2018-02-09,80,"Bloody Waters (with Anderson .Paak & James Blake)","0YOXGfOvoxzAl9XkxH8eEK",0.5,0.61,"G#",-8.812,"major",0.453,0.198,0,0.165,0.195,180.457,272307,4,"G# major",67,"Kendrick Lamar"
"5f8pMn2A5d5lKMDapYbCmp","Black Panther The Album Music From And Inspired By","https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50","2018-02-09",2018-02-09,80,"King's Dead (with Kendrick Lamar, Future & James Blake)","4jO6mPzrEfpNvVddyo5eBW",0.562,0.738,"C#",-4.641,"major",0.32,0.00109,0,0.162,0.39,81.809,225267,4,"C# major",69,"Kendrick Lamar"
"5f8pMn2A5d5lKMDapYbCmp","Black Panther The Album Music From And Inspired By","https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50","2018-02-09",2018-02-09,80,"Redemption Interlude","0bi1T5Y9aXT4JAOOU2NLcV",0.391,0.442,"E",-13.558,"minor",0.139,0.633,2.35e-05,0.0835,0.148,115.501,85267,4,"E minor",61,"Kendrick Lamar"
"5f8pMn2A5d5lKMDapYbCmp","Black Panther The Album Music From And Inspired By","https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50","2018-02-09",2018-02-09,80,"Redemption (with Babes Wodumo)","4YMHk2VRIQpRv4aFtRzH12",0.782,0.762,"B",-7.143,"minor",0.0953,0.139,0.0188,0.124,0.689,125.065,222093,4,"B minor",66,"Kendrick Lamar"
"5f8pMn2A5d5lKMDapYbCmp","Black Panther The Album Music From And Inspired By","https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50","2018-02-09",2018-02-09,80,"Seasons (with Sjava & Reason)","5eXvs6ntCNRWDXWKe7Ho2w",0.653,0.546,"A#",-6.774,"minor",0.367,0.275,0,0.126,0.302,126.857,242293,4,"A# minor",63,"Kendrick Lamar"
"5f8pMn2A5d5lKMDapYbCmp","Black Panther The Album Music From And Inspired By","https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50","2018-02-09",2018-02-09,80,"Big Shot (with Travis Scott)","5A4anUcHrgnqH9UorW9XbG",0.859,0.479,"C#",-9.07,"major",0.217,0.00699,0,0.0979,0.298,130.06,221827,4,"C# major",74,"Kendrick Lamar"
"5f8pMn2A5d5lKMDapYbCmp","Black Panther The Album Music From And Inspired By","https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50","2018-02-09",2018-02-09,80,"Pray For Me (with Kendrick Lamar)","4FKqLfrZNloY0vp8Pxjz6c",0.73,0.673,"D",-4.997,"major",0.13,0.0902,2.55e-05,0.104,0.161,100.534,211440,4,"D major",72,"Kendrick Lamar"
"10UpXfQVWUPHCiAhYLHOaW","Songs from a Ghost Town","https://i.scdn.co/image/899fb8e123ff234337c60691ba8c086ddddca08f","2004-10-05",2004-10-05,42,"Ain't No Use in Tryin'","7rYGZmhNJhsmVLjPidM1q8",0.595,0.797,"C",-6.243,"major",0.029,0.352,0.000553,0.107,0.9,111.058,194987,4,"C major",48,"Trampled by Turtles"
"10UpXfQVWUPHCiAhYLHOaW","Songs from a Ghost Town","https://i.scdn.co/image/899fb8e123ff234337c60691ba8c086ddddca08f","2004-10-05",2004-10-05,42,"Wrong Way Street","6Ca9GQjXt1NIEKjW7tv9Yx",0.609,0.801,"G#",-4.076,"major",0.0274,0.302,5.85e-06,0.144,0.939,100.678,210267,4,"G# major",31,"Trampled by Turtles"
"10UpXfQVWUPHCiAhYLHOaW","Songs from a Ghost Town","https://i.scdn.co/image/899fb8e123ff234337c60691ba8c086ddddca08f","2004-10-05",2004-10-05,42,"Whiskey","5WsxLkPL1QRKRfCed6qTTn",0.599,0.488,"C",-8.046,"minor",0.0297,0.179,0.00523,0.137,0.353,128.534,265773,4,"C minor",47,"Trampled by Turtles"
"10UpXfQVWUPHCiAhYLHOaW","Songs from a Ghost Town","https://i.scdn.co/image/899fb8e123ff234337c60691ba8c086ddddca08f","2004-10-05",2004-10-05,42,"My Brother Works for the CIA","3KuuZ2Izfp8jPaRMPJvgW1",0.623,0.866,"E",-5.408,"major",0.037,0.391,0,0.25,0.936,112.316,195467,4,"E major",32,"Trampled by Turtles"
"10UpXfQVWUPHCiAhYLHOaW","Songs from a Ghost Town","https://i.scdn.co/image/899fb8e123ff234337c60691ba8c086ddddca08f","2004-10-05",2004-10-05,42,"Drinkin in the Morning","5OwwWMZDh47EptyLoIAG23",0.553,0.703,"E",-5.404,"major",0.0276,0.208,0.084,0.179,0.705,92.292,225947,4,"E major",33,"Trampled by Turtles"
"10UpXfQVWUPHCiAhYLHOaW","Songs from a Ghost Town","https://i.scdn.co/image/899fb8e123ff234337c60691ba8c086ddddca08f","2004-10-05",2004-10-05,42,"At Your Window","2S1p6Q1OEHL9ITiuDSBEAU",0.591,0.479,"F#",-8.114,"major",0.0276,0.465,0.0168,0.0943,0.522,100.848,204813,4,"F# major",33,"Trampled by Turtles"
"10UpXfQVWUPHCiAhYLHOaW","Songs from a Ghost Town","https://i.scdn.co/image/899fb8e123ff234337c60691ba8c086ddddca08f","2004-10-05",2004-10-05,42,"The Outskirts","2UPnI0lIOO6TRCTtrRtVSx",0.577,0.76,"B",-6.982,"major",0.0318,0.29,0.661,0.113,0.896,118.235,353773,4,"B major",36,"Trampled by Turtles"
"10UpXfQVWUPHCiAhYLHOaW","Songs from a Ghost Town","https://i.scdn.co/image/899fb8e123ff234337c60691ba8c086ddddca08f","2004-10-05",2004-10-05,42,"When I Come Back Again","5Z8KoLIQHnzZ2VNjyd3qp7",0.606,0.572,"G",-5.257,"major",0.0273,0.154,0.000639,0.108,0.423,91.986,223173,4,"G major",27,"Trampled by Turtles"
"10UpXfQVWUPHCiAhYLHOaW","Songs from a Ghost Town","https://i.scdn.co/image/899fb8e123ff234337c60691ba8c086ddddca08f","2004-10-05",2004-10-05,42,"School Bus Driver","19ByAbS24aMFoprtgo0KBC",0.678,0.847,"G",-6.003,"major",0.0297,0.191,0.00842,0.101,0.968,123.07,176573,4,"G major",31,"Trampled by Turtles"
"08GzXfwBbhyQy1vDA8G96O","Blue Sky and the Devil","https://i.scdn.co/image/a76ad955da3f0773cbef6a9861f8c865b1b2d287","2005-04-20",2005-04-20,41,"I'm a Target Too","3DxpiHWXq7VRPNeIlPn0l9",0.535,0.803,"G",-11.029,"major",0.0437,0.12,0.00409,0.127,0.898,126.477,182509,4,"G major",29,"Trampled by Turtles"
"08GzXfwBbhyQy1vDA8G96O","Blue Sky and the Devil","https://i.scdn.co/image/a76ad955da3f0773cbef6a9861f8c865b1b2d287","2005-04-20",2005-04-20,41,"Nowhere to Hide","7KqIc04BP2b1ndsMrHTYzO",0.515,0.392,"A#",-10.231,"major",0.0354,0.728,2.79e-05,0.113,0.845,176.766,184274,4,"A# major",27,"Trampled by Turtles"
"08GzXfwBbhyQy1vDA8G96O","Blue Sky and the Devil","https://i.scdn.co/image/a76ad955da3f0773cbef6a9861f8c865b1b2d287","2005-04-20",2005-04-20,41,"Codeine","7z6pDIQFv510mRKfyEjHR1",0.488,0.796,"G",-8.63,"minor",0.036,0.0991,0.0574,0.239,0.656,137.016,189475,4,"G minor",52,"Trampled by Turtles"
"08GzXfwBbhyQy1vDA8G96O","Blue Sky and the Devil","https://i.scdn.co/image/a76ad955da3f0773cbef6a9861f8c865b1b2d287","2005-04-20",2005-04-20,41,"Blue Sky and the Devil","4GAWnZAIJnONN0ls5XPt8G",0.43,0.261,"D",-11.072,"major",0.0312,0.275,0.00301,0.11,0.237,107.373,280683,3,"D major",31,"Trampled by Turtles"
"08GzXfwBbhyQy1vDA8G96O","Blue Sky and the Devil","https://i.scdn.co/image/a76ad955da3f0773cbef6a9861f8c865b1b2d287","2005-04-20",2005-04-20,41,"Dog On a Leash","7HCICohbY9hUse4qgVhJf5",0.686,0.73,"C",-10.772,"major",0.0292,0.37,0.896,0.0877,0.972,127.613,162633,4,"C major",25,"Trampled by Turtles"
"08GzXfwBbhyQy1vDA8G96O","Blue Sky and the Devil","https://i.scdn.co/image/a76ad955da3f0773cbef6a9861f8c865b1b2d287","2005-04-20",2005-04-20,41,"The One to Save","3xIbwOiC8cgEX9V1ehvLMt",0.527,0.542,"E",-9.047,"major",0.0363,0.466,0.000494,0.205,0.678,192.027,267122,4,"E major",27,"Trampled by Turtles"
"08GzXfwBbhyQy1vDA8G96O","Blue Sky and the Devil","https://i.scdn.co/image/a76ad955da3f0773cbef6a9861f8c865b1b2d287","2005-04-20",2005-04-20,41,"Written On the Wall","40Dm6aUYF2x8i8ggAHPwrH",0.603,0.625,"C",-11.381,"minor",0.0324,0.325,0.017,0.103,0.941,128.695,148886,4,"C minor",25,"Trampled by Turtles"
"08GzXfwBbhyQy1vDA8G96O","Blue Sky and the Devil","https://i.scdn.co/image/a76ad955da3f0773cbef6a9861f8c865b1b2d287","2005-04-20",2005-04-20,41,"Jars At Home","1g5WSfoEuFhcI18iE3TONg",0.655,0.37,"F#",-10.825,"major",0.0308,0.69,7.08e-05,0.11,0.701,90.256,129660,4,"F# major",28,"Trampled by Turtles"
"08GzXfwBbhyQy1vDA8G96O","Blue Sky and the Devil","https://i.scdn.co/image/a76ad955da3f0773cbef6a9861f8c865b1b2d287","2005-04-20",2005-04-20,41,"Burn for Free","6Sgmt1jdLbD3DrEbcIdhBD",0.406,0.813,"E",-10.632,"minor",0.0467,0.0687,0.186,0.175,0.816,130.457,209908,4,"E minor",26,"Trampled by Turtles"
"08GzXfwBbhyQy1vDA8G96O","Blue Sky and the Devil","https://i.scdn.co/image/a76ad955da3f0773cbef6a9861f8c865b1b2d287","2005-04-20",2005-04-20,41,"Silver and Gold","2PDA8VvyRulsYtKVnUToI1",0.538,0.334,"A",-13.463,"major",0.0363,0.448,0.0101,0.116,0.516,179.588,167741,4,"A major",32,"Trampled by Turtles"
"08GzXfwBbhyQy1vDA8G96O","Blue Sky and the Devil","https://i.scdn.co/image/a76ad955da3f0773cbef6a9861f8c865b1b2d287","2005-04-20",2005-04-20,41,"Dyin'","6yDt29vEvcCHG2ldYMAIpX",0.469,0.6,"D",-12.242,"major",0.0344,0.214,0.443,0.115,0.697,137.557,253562,4,"D major",24,"Trampled by Turtles"
"08GzXfwBbhyQy1vDA8G96O","Blue Sky and the Devil","https://i.scdn.co/image/a76ad955da3f0773cbef6a9861f8c865b1b2d287","2005-04-20",2005-04-20,41,"Chippin At My Jones","21yVo4UmE6jpDAwnUKmOAc",0.69,0.806,"D",-9.673,"major",0.0288,0.255,0.914,0.273,0.963,124.555,106347,4,"D major",23,"Trampled by Turtles"
"08GzXfwBbhyQy1vDA8G96O","Blue Sky and the Devil","https://i.scdn.co/image/a76ad955da3f0773cbef6a9861f8c865b1b2d287","2005-04-20",2005-04-20,41,"Higher Calling","6xNuDGMFyoAWjwPc9VRBLi",0.505,0.636,"D",-11.253,"major",0.0409,0.228,0.42,0.183,0.746,148.822,197277,4,"D major",24,"Trampled by Turtles"
"3eH8uSrQFJldalacXawBYC","Trouble","https://i.scdn.co/image/aa8b77f7a1e413f0bb62b8ed6ef280c452ef5293","2007-03-19",2007-03-19,31,"Valley","4m37t6ubUzy1PtFyk8kOyh",0.577,0.821,"E",-7.659,"major",0.0356,0.459,0.023,0.247,0.827,122.603,205760,4,"E major",30,"Trampled by Turtles"
"3eH8uSrQFJldalacXawBYC","Trouble","https://i.scdn.co/image/aa8b77f7a1e413f0bb62b8ed6ef280c452ef5293","2007-03-19",2007-03-19,31,"Still in Love With You","0P5ev9zicTwUGnZvl2IDNf",0.509,0.629,"G",-7.948,"major",0.028,0.47,7.17e-06,0.209,0.899,156.251,155093,4,"G major",29,"Trampled by Turtles"
"3eH8uSrQFJldalacXawBYC","Trouble","https://i.scdn.co/image/aa8b77f7a1e413f0bb62b8ed6ef280c452ef5293","2007-03-19",2007-03-19,31,"Arming of Infants","3dwU8yhXdgLilN2jXGB3Nn",0.443,0.856,"G",-8.337,"major",0.0439,0.168,3.46e-05,0.126,0.837,173.107,139800,4,"G major",25,"Trampled by Turtles"
"3eH8uSrQFJldalacXawBYC","Trouble","https://i.scdn.co/image/aa8b77f7a1e413f0bb62b8ed6ef280c452ef5293","2007-03-19",2007-03-19,31,"Salvation","2Ox5eBL6WBprto2Y0AvOnM",0.505,0.348,"F",-9.082,"major",0.0265,0.461,0.00528,0.107,0.267,103.166,205733,3,"F major",23,"Trampled by Turtles"
"3eH8uSrQFJldalacXawBYC","Trouble","https://i.scdn.co/image/aa8b77f7a1e413f0bb62b8ed6ef280c452ef5293","2007-03-19",2007-03-19,31,"Ceiling Slide","7sY1giR3w611TdjsvB9OiP",0.362,0.948,"G",-8.64,"major",0.0376,0.676,0.961,0.194,0.98,165.493,216213,4,"G major",22,"Trampled by Turtles"
"3eH8uSrQFJldalacXawBYC","Trouble","https://i.scdn.co/image/aa8b77f7a1e413f0bb62b8ed6ef280c452ef5293","2007-03-19",2007-03-19,31,"Rich/Poor","2TRasvoEvVTjbrfLVzbJK2",0.473,0.552,"F",-8.884,"major",0.0289,0.198,0.0064,0.128,0.611,97.151,219120,4,"F major",25,"Trampled by Turtles"
"3eH8uSrQFJldalacXawBYC","Trouble","https://i.scdn.co/image/aa8b77f7a1e413f0bb62b8ed6ef280c452ef5293","2007-03-19",2007-03-19,31,"Like an Empty House","6J7lnsT84QKecjH16PS51J",0.543,0.549,"G",-8.383,"major",0.0327,0.756,0.00042,0.0866,0.534,124.943,348627,4,"G major",23,"Trampled by Turtles"
"3eH8uSrQFJldalacXawBYC","Trouble","https://i.scdn.co/image/aa8b77f7a1e413f0bb62b8ed6ef280c452ef5293","2007-03-19",2007-03-19,31,"Tap the Kitchen Floor","44rOL19nlazoseLnMKhJbP",0.382,0.946,"G",-7.99,"major",0.038,0.395,0.971,0.276,0.983,165.09,133080,4,"G major",21,"Trampled by Turtles"
"3eH8uSrQFJldalacXawBYC","Trouble","https://i.scdn.co/image/aa8b77f7a1e413f0bb62b8ed6ef280c452ef5293","2007-03-19",2007-03-19,31,"Never Again","1iJcM9UmxFozNsCVMqgQ6g",0.554,0.888,"G#",-8.964,"major",0.049,0.353,1.97e-05,0.0819,0.649,135.16,129947,4,"G# major",25,"Trampled by Turtles"
"3eH8uSrQFJldalacXawBYC","Trouble","https://i.scdn.co/image/aa8b77f7a1e413f0bb62b8ed6ef280c452ef5293","2007-03-19",2007-03-19,31,"Trouble","2OIpA70bwSLiTAEWY4aWwG",0.407,0.31,"D",-11.873,"major",0.0315,0.636,0.0218,0.131,0.336,119.185,283707,4,"D major",28,"Trampled by Turtles"
